1000
-9578,-3018
-861,-8598
-4326,315
-2833,-1258
1195,4764
-5211,-6766
5366,2947
-8561,9443
4552,-9730
-9474,-4408
-2396,-6373
-8575,9733
7307,9810
4660,-4303
-2482,3031
376,3723
6357,7095
2114,9574
2997,4489
-4628,-4475
8442,-7994
-6343,6745
-866,-9459
-6577,7451
-3684,-4732
-6259,-7429
-6210,-8310
-3460,2769
-7982,2871
-1093,3313
7508,3690
214,593
-7032,-953
-6288,4006
-4040,-5321
-5220,-4499
1574,-8351
-3865,4210
8141,8502
-5901,-556
-5942,-1251
-599,-8283
8508,5541
-8982,8528
-790,280
-7806,9310
-3734,7386
4067,2252
2764,3567
4195,4622
13,-3329
4835,7773
-1897,-3445
8915,8199
-9062,8411
489,6783
9001,7580
760,-162
2773,-5846
-9120,7569
-4904,-4509
8291,8265
-8285,5292
4698,9841
-4195,-1024
-9365,-5744
-5488,6849
4115,-5094
-6625,-1102
8984,-7748
7911,-1927
-7610,-1250
790,-7523
-9843,-9432
-2317,1173
3873,-9363
5214,3155
4162,-4740
-9577,4511
859,4774
2692,-5044
2714,7740
6327,-8407
6764,-2368
4805,5185
-9331,-8797
-3853,-7828
-9946,8506
2980,-5724
7321,5954
-9467,-3188
-1606,5881
1164,-3361
-485,-1285
-5038,1218
7468,7196
-7444,1315
-6469,-4017
8457,-8328
-6082,4562
1114,-3723
-2304,-3484
9298,7909
6858,-5956
-6475,-4797
-7332,3037
-4069,4745
-2580,-8949
-7651,-9448
-8649,-1778
-3722,-1200
-9218,-560
6045,1760
-4604,-4948
3645,-8361
-9875,6891
-3429,-7595
234,-3383
2442,5648
6981,4153
-9737,-4861
5605,5434
-8093,-5999
-2570,-9288
2711,8254
-6479,7372
1047,-8989
8574,-5515
-6687,-7332
635,257
-7012,-5776
4775,-1897
-9774,3193
-3052,2223
1947,-5437
8086,9366
-8590,-7104
7826,-84
-8970,-4140
-7668,-1555
-7528,-5614
1270,1594
4046,-9895
-4691,9412
-2992,6850
7391,5230
9553,-268
-1472,-1318
-9845,2675
2052,-3321
336,3279
8985,-2074
1044,-7519
-8380,-2003
-3482,5749
2391,4060
4867,-7618
789,-9021
5509,-11
-7680,3862
258,2326
-9581,6009
-3011,-9568
-5267,5813
2691,9318
-2646,-8715
-3852,-4481
2325,-3265
-407,-5632
-6835,2511
3355,-9869
8151,5800
-2112,6993
3770,-1880
-6505,-5638
2985,3490
-335,-3906
-3104,-9879
-6857,-43
-4138,8097
6667,-8964
9315,5632
-1198,-9253
-7742,-2682
-674,-8232
-9169,-804
4401,-1594
9363,7546
1022,-8195
6952,939
-8750,-135
-7101,8427
3288,2895
7213,-9340
-1334,7697
4927,5252
-7345,-4786
-8908,-7070
-1539,9813
-2884,6774
4840,-8103
8483,-6725
1506,-199
8911,1031
-3018,1756
-3325,519
9570,4221
-4947,6734
-6367,-1012
782,5373
-9364,-1810
-8087,-7179
7201,3727
9593,-9655
894,5599
-2906,3738
-1452,2248
3780,-8961
1625,5267
1737,-6963
8455,-9340
-1572,-6062
4164,9379
9,-7143
-4358,-9085
6834,741
1164,5521
5201,-8119
2064,-7042
-2472,-5674
7342,-1340
6915,-664
-8832,1857
1474,6427
-2071,-5629
8766,-2389
9834,-6274
-8598,-7898
-1982,9663
-8925,-8911
9680,9274
219,1060
1010,2717
7994,3750
8455,-1182
-9544,941
-623,-2126
-6483,3140
-2790,-2424
-8285,-7387
-4078,7194
-4166,-6733
3959,-4927
8041,2573
8757,-5087
4484,4023
9525,7487
2209,2523
8197,-3865
-259,9692
-3723,6766
8842,-8793
8770,6081
-1282,-5871
-4535,5338
-6654,-1417
4549,1223
-2387,5196
3854,254
-1410,-2594
1011,-1369
-5437,6012
5354,5570
6297,-7697
1622,4864
2566,-4377
-1640,6829
5102,1421
-7652,-9270
6902,-3357
-5506,-3566
2212,-9284
-7688,-6754
6533,-7531
-535,-6227
648,5975
3776,-8874
3917,1623
-8267,-1098
9001,-7363
-329,5116
-7309,1823
-299,-6380
-4345,-1503
-8134,-477
-2314,1342
3115,8774
4450,-626
8385,6248
6715,249
9399,1609
-6280,-7187
-7223,-2345
-1402,9096
605,-8006
5658,9902
3833,-379
-3135,-2362
-8297,-8642
-2023,290
-1139,1062
3603,-8840
5893,3162
-5198,-9526
8724,1301
-7108,-3005
-2336,-1272
-1235,434
-2167,1573
8285,8802
-722,-2740
-8767,8703
7311,-7979
-6215,1191
-8589,3890
-7352,937
4524,-9510
-7229,-7734
3627,4565
-96,2078
7182,-5534
-5667,-3332
-4597,1608
2746,-2823
-4782,-7527
-8542,-3304
-6587,-1214
6115,-9047
8636,6265
526,4086
5754,9707
-9595,1180
-5445,136
-3425,-9981
-1164,8381
6596,5970
-8376,-1320
3775,5941
7638,5759
8187,-9974
5027,-667
5574,2778
-4987,1098
6916,-47
-9718,-8995
3967,1116
777,1964
4193,3707
9034,-4839
2340,9924
6254,-8293
-4783,-5759
5035,-9343
-8657,-3595
5001,8239
7716,2450
-6463,8659
2242,-5450
-4589,2936
2278,9479
2278,8987
-2789,4971
-4112,-6497
6213,-6523
7277,-5795
-8996,3592
8310,9615
-2092,-9132
-8361,2776
3478,1775
481,-4824
3620,-2767
573,7630
7403,5470
3258,-3982
-6332,-2142
-9180,-8550
1019,5944
3087,6868
9976,3055
-2295,-4976
-200,-307
-4376,-3587
1914,8301
8011,-18
6865,98
-8847,-5715
-7605,4305
-8132,-7755
6498,8410
7510,8811
1182,7055
-8113,-2484
-9771,-3364
-8787,9327
-2648,2944
-7294,5142
9926,-83
-7511,-8080
-2117,9040
-815,1676
-2647,961
4924,-7607
-5701,-6426
-3573,464
-5349,-5884
5422,-4696
-5656,6750
9851,-1411
5186,1669
-4826,-7108
-9380,-3082
8495,-2509
-776,-71
7362,-7263
-6835,-7782
-225,8609
-6112,-2307
-7732,-2048
7899,-7238
8894,-9647
-8158,-5338
-4473,8773
7909,3427
1095,7745
8165,-7612
-9807,-663
9524,2350
9981,-8941
-145,-4674
8353,8509
-9882,5186
85,-5216
-2568,4581
2963,8562
9621,-9771
-3092,3230
3082,-8092
-4368,554
2661,-5551
2620,-5870
4799,6568
-8960,-9782
-6686,-4452
628,-3468
974,-7405
3714,3203
9404,92
-2781,4339
-5106,-933
7833,3491
-1692,2813
-6525,-8189
3590,-9045
5803,3811
-8784,7144
5665,2354
-9497,-6877
-3725,1893
7808,2088
-2678,6937
-3592,5067
7322,1372
-1708,-4534
-8799,-6548
8052,8964
5481,1191
4762,8658
-5676,-6652
8967,-1394
-3645,2304
8820,2887
-5686,-3116
1902,1813
-2519,5541
-2567,-7860
-9771,-6707
-2671,-6120
9173,-572
3958,2796
6083,-2772
7483,4656
-5967,1822
6300,5047
274,7783
-9624,6821
837,4162
9155,6180
9115,-8562
-6747,-2049
-6490,-7818
2284,807
7660,5247
9932,-6070
-9129,1908
-8213,-1882
-3942,1599
-8516,-3691
7872,-5229
6305,-8766
4598,884
-5287,1173
-5976,650
5133,-1265
-4312,3384
-2125,2109
9712,2696
168,-6548
5939,-3275
-1893,4832
6108,2747
8671,-1407
-3422,216
-10000,-3922
-620,-8834
-1226,-3725
5382,-7605
9784,-5693
-5096,9939
-5297,-1444
-1658,-6871
-5427,-5177
2183,2845
-6340,-3966
4258,-3425
-8877,6874
6162,-8455
-8687,4090
463,-3659
-6449,5311
5671,1404
-2131,-8137
2893,9177
-5517,4394
-5335,5875
-8352,4024
-1312,8518
-938,6306
6993,3286
2148,-9564
4547,4210
-3708,1975
-9620,4838
-472,3767
-983,9749
7157,6760
335,-2338
-7529,-9845
1939,3356
-6033,-1409
9685,-8248
1386,2973
-749,-5776
396,-8849
-5565,4598
-1109,-5201
-3664,-9748
-3343,-354
1668,2366
-5462,7657
8138,8613
9261,1784
-9826,1424
5727,6611
-765,-4535
-172,1500
-482,-925
1773,6776
-7918,6147
2392,8037
8253,7299
-6935,8855
6614,2180
-6342,7941
6977,8345
2281,3246
-565,6406
-4341,-7440
-3062,-4005
-397,7817
-4235,2587
-4725,8617
9886,-8664
8901,9427
-7626,-9194
-9944,4438
9888,6863
-3187,4259
-5301,-5028
-5186,9416
2795,-2266
1705,-2945
-3660,3792
8425,9288
4066,4023
4436,4327
-5858,-8494
5305,4799
664,-7219
7902,-8377
-2926,9733
1008,6331
7714,-6258
-2699,-83
-7905,6749
6394,2089
5631,7508
-1926,1224
-4781,-4478
9832,2398
8424,-9979
-6521,8487
979,-3156
-8119,7712
-1131,2177
8744,9843
8499,8872
1910,-7099
-8727,-1614
-6239,2325
7360,-578
-8902,5392
7509,-7079
1265,5096
-8512,2327
1285,-245
-2957,7880
2460,-2728
-5755,4209
-5893,-3704
-3349,-8413
7039,-9565
2943,-7034
9889,-3752
-9482,1260
-450,-9105
-4034,4333
-9270,-8866
-3551,8783
9069,-8207
-9275,7815
7242,8871
8858,-6605
-5874,115
-4369,-1660
-6596,4215
-5725,-9867
9835,8693
4295,4959
-1034,6096
50,7867
9195,8288
-4836,-7095
-6130,-549
1961,-4274
-4504,-197
4786,362
4140,4109
1442,1779
7796,-8261
7914,-3747
3685,-1681
8117,-7227
6424,-7055
2654,-9615
-8523,-503
8352,8763
-9554,-4251
3848,-7720
8559,-230
5532,-8529
4069,9560
-7088,10
-5675,-1111
2753,-9811
-6085,9994
-2681,5379
6532,2099
3647,-5937
4140,-6373
-2064,6766
-5495,-4457
-7964,4582
1328,-6562
7416,5967
-34,-3238
-3888,7103
6131,-4972
7850,-9641
4971,2897
7861,5239
-6401,-1318
884,6716
-8627,4146
-6582,6931
9159,-2627
8494,-1995
1300,-4935
-4928,-3949
-7812,5760
7635,-512
-6931,1298
-9394,8338
4142,279
6961,-4537
-7989,4291
698,-4476
3190,-4606
-1179,2970
654,-8398
57,6448
-7700,6092
4726,-6220
-2291,5350
-6968,-989
-7251,-8302
-2497,-8982
326,6410
-641,1791
-17,1079
8335,1725
9061,-3090
786,9138
3804,4338
-8119,-8301
17,8626
4250,-1409
-171,1053
7691,-6059
-6401,9840
2326,4439
4160,146
1114,7036
-5642,8246
-3355,6247
8251,-8531
-8097,4789
